NO,ATNRG_NM,SAFETY_ADDR,CCTV_USE,LA,LO,CCTV_QTY,UPDATE_DT,PLCST_NM,PLCST_DEPT_NM,PLCST_DEPT_CD,CTPR_PLAGC_NM
41909,동대문구,장한로27가길24 메인 (171036),방범,37.57422636,127.0710736,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41910,동대문구,장한로27가길24 보조1,방범,37.57422636,127.0710736,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41911,동대문구,장한로27가길24 보조2,방범,37.57422636,127.0710736,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41912,동대문구,장한로27가길24 보조3,방범,37.57422636,127.0710736,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41918,동대문구,답십리동 472-21 메인 (111030),방범,37.57424431,127.0492423,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41919,동대문구,답십리동 472-21 보조1,방범,37.57424431,127.0492423,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41920,동대문구,답십리동 472-21 보조2,방범,37.57424431,127.0492423,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41944,동대문구,서울시립대로4길 24 메인 (181006),방범,37.5743058,127.048006,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41945,동대문구,서울시립대로4길 24 보조1,방범,37.5743058,127.048006,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41946,동대문구,서울시립대로4길 24 보조2,방범,37.5743058,127.048006,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41951,동대문구,장안동 297-7(동대문더퍼스트 데시앙아파트) 메인 (173074),도심공원,37.57435565,127.0710225,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41956,동대문구,천호대로47길 62 메인 (112013),어린이안전,37.5743727,127.04399,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41957,동대문구,천호대로47길 62 보조1,어린이안전,37.5743727,127.04399,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41958,동대문구,천호대로47길 62 보조2,어린이안전,37.5743727,127.04399,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41959,동대문구,답십리로65길 44 메인 (171010),방범,37.57437384,127.0695574,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41960,동대문구,답십리로65길 44 보조1,방범,37.57437384,127.0695574,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41961,동대문구,답십리로65길 44 보조2,방범,37.57437384,127.0695574,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41979,동대문구,전농초교(교내) 보조1,어린이안전,37.57442,127.05446,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41980,동대문구,전농초교(교내) 보조2,어린이안전,37.57442,127.05446,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41981,동대문구,전농초교(교내) 보조3,어린이안전,37.57442,127.05446,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41982,동대문구,전농초교(교내) 보조4,어린이안전,37.57442,127.05446,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41987,동대문구,전농로 105-1 메인 (111020),방범,37.5744863,127.057455,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41988,동대문구,전농로 105-1 보조1,방범,37.5744863,127.057455,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
41989,동대문구,전농로 105-1 보조2,방범,37.5744863,127.057455,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42000,동대문구,천호대로4 메인 (131010),방범,37.5745474,127.024024,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42001,동대문구,천호대로4 보조1,방범,37.5745474,127.024024,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42002,동대문구,천호대로4 보조2,방범,37.5745474,127.024024,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42003,동대문구,천호대로4 보조3,방범,37.5745474,127.024024,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42004,동대문구,고산자로28길 62 메인 (131033),방범,37.5745651,127.041556,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42005,동대문구,고산자로28길 62 보조1,방범,37.5745651,127.041556,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42006,동대문구,고산자로28길 62 보조2,방범,37.5745651,127.041556,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42013,동대문구,사가정로 66(전농동 298) 전농초교 정문앞 메인 (182029),어린이안전,37.574586,127.053583,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42014,동대문구,사가정로 66(전농동 298) 전농초교 정문앞 보조1,어린이안전,37.574586,127.053583,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42015,동대문구,사가정로 66(전농동 298) 전농초교 정문앞 보조2,어린이안전,37.574586,127.053583,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42020,동대문구,답십리로63길 48 (장안동 131-4) 온누리교회앞 (174010),쓰레기 무단투기,37.57461247,127.0688446,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42023,동대문구,천호대로 13길 13 메인 (132018),어린이안전,37.5746272,127.029902,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42024,동대문구,천호대로 13길 13 보조1,어린이안전,37.5746272,127.029902,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42025,동대문구,천호대로 13길 13 보조2,어린이안전,37.5746272,127.029902,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42034,동대문구,정릉천동로 29 메인 (131063),방범,37.5746969,127.0348863,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42035,동대문구,정릉천동로 29 보조1,방범,37.5746969,127.0348863,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42036,동대문구,정릉천동로 29 보조2,방범,37.5746969,127.0348863,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42037,동대문구,정릉천동로 29 보조3,방범,37.5746969,127.0348863,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42055,동대문구,답십리1동 97-15(전농로 113) 메인,불법주정차,37.57475891,127.0574956,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42056,동대문구,답십리1동 97-15(전농로 113) 보조1,불법주정차,37.57475891,127.0574956,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42065,동대문구,고산자로28길 메인,불법주정차,37.57484343,127.0404573,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42066,동대문구,고산자로28길 보조1,불법주정차,37.57484343,127.0404573,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42067,동대문구,고산자로28길 보조2,불법주정차,37.57484343,127.0404573,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42069,동대문구,고산자로30길 94 메인,방범,37.5748639,127.043557,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42070,동대문구,고산자로30길 94 보조1,방범,37.5748639,127.043557,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42071,동대문구,고산자로30길 94 보조2,방범,37.5748639,127.043557,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42083,동대문구,하정로 44 메인 (131042) 다목적,방범,37.57491257,127.026788,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42084,동대문구,하정로 44 보조1,방범,37.57491257,127.026788,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42085,동대문구,하정로 44 보조2,방범,37.57491257,127.026788,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42086,동대문구,하정로 44 보조3,방범,37.57491257,127.026788,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42089,동대문구,장안동 329-3 (장안벚꽃로 167) 메인,불법주정차,37.57493681,127.0740509,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42090,동대문구,장안동 329-3 (장안벚꽃로 167) 보조1,불법주정차,37.57493681,127.0740509,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42091,동대문구,장안동 329-3 (장안벚꽃로 167) 보조2,불법주정차,37.57493681,127.0740509,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42096,동대문구,답십리로30길 6-11(전농동 648-47) 메인 (181027),방범,37.57494444,127.0486907,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42097,동대문구,답십리로30길 6-11(전농동 648-47) 보조1,방범,37.57494444,127.0486907,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42098,동대문구,답십리로30길 6-11(전농동 648-47) 보조2,방범,37.57494444,127.0486907,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42099,동대문구,답십리로63가길 1,방범,37.57494784,127.0688405,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42101,동대문구,천호대로145 보조1 (136002),불법주정차,37.57495456,127.0399582,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42102,동대문구,천호대로145 보조2,불법주정차,37.57495456,127.0399582,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42103,동대문구,천호대로145 보조3,불법주정차,37.57495456,127.0399582,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42104,동대문구,천호대로145 보조4,불법주정차,37.57495456,127.0399582,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42105,동대문구,한천로 157-1 메인,불법주정차,37.57497,127.067184,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42106,동대문구,한천로 157-1 보조1,불법주정차,37.57497,127.067184,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42107,동대문구,구청사 정문앞(문제차량),미세먼지,37.57497428,127.0393612,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42110,동대문구,고산자로28길(홈플러스 앞) 메인 (131006),방범,37.575,127.03827,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42111,동대문구,고산자로28길(홈플러스 앞) 보조1,방범,37.575,127.03827,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42112,동대문구,고산자로28길(홈플러스 앞) 보조2,방범,37.575,127.03827,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42117,동대문구,답십리로78 (답십리1동 472-1) 한전주 (114006),쓰레기 무단투기,37.57502035,127.0491243,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42126,동대문구,천호대로9길 18 메인  (131019),방범,37.57505239,127.0282437,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42127,동대문구,천호대로9길 18 보조1,방범,37.57505239,127.0282437,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42128,동대문구,천호대로9길 18 보조2,방범,37.57505239,127.0282437,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42129,동대문구,천호대로9길 18 보조3,방범,37.57505239,127.0282437,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42134,동대문구,한천로32길 7-4 (장안2동 128-30)  메인 (171016),방범,37.57508555,127.067841,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42135,동대문구,한천로32길 7-4 (장안2동 128-30)  보조1,방범,37.57508555,127.067841,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42136,동대문구,한천로32길 7-4 (장안2동 128-30)  보조2,방범,37.57508555,127.067841,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42137,동대문구,고산대로28길 21(동대문구청 정문앞) 메인,불법주정차,37.5750907,127.039224,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42138,동대문구,고산대로28길 21(동대문구청 정문앞) 보조1,불법주정차,37.5750907,127.039224,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42142,동대문구,전농1동 644-88 우리외과앞 메인 (181004) 다목적,방범,37.57509836,127.0466579,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42143,동대문구,전농1동 644-88 우리외과앞 보조1,방범,37.57509836,127.0466579,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
42144,동대문구,전농1동 644-88 우리외과앞 보조2,방범,37.57509836,127.0466579,1,2022-01-17,서울동대문경찰서,서울동대문,G30000001332833,서울청
